"run_id","family","hypothesis","version","midgain_db","lower_cutoff_hz","upper_cutoff_hz","gain_at_10hz_relative_to_midband_db","gain_at_20khz_relative_to_midband_db","low_slope_1hz_10hz_db_dec","high_slope_100k_1meg_db_dec","passband_ripple_db","ac_nrmse","tran_nrmse","output_center","out_pp","worst_power_w","estimated_area_p","complexity_note","weighted_ac_nrmse","weighted_tran_nrmse","area_ratio_vs_current","power_ratio_vs_current","bandwidth_penalty","rolloff_penalty","low_frequency_shape_penalty","lf_rolloff_pressure_penalty","complexity_penalty","score","decision","notes","log_scan"
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061727","15.38768","20115.237101","-6.064843","-2.969954","45.4719","-83.5329","6.069035","0.12013224361","0.021840831858","2.498328","0.200868","6.231241784037e-5","1.48785e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88125544","0.46012321","0.81713017","0.95611618","0","0","1.0216143","0.14528072","0.02","4.30152002","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061503","15.38707","19838.999437","-6.06463","-3.042015","45.4719","-83.6902","6.068966","0.11842998689","0.022278976515","2.498328","0.200866","6.231241775582e-5","1.487875e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86876818","0.46935365","0.81714358","0.95611617","0.03220011","0","1.02154333","0.14528083","0.02","4.33040586","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout10n_ch27p_r11k_c180p_ft175k","40.061782","14.803441","20115.046703","-5.641986","-2.970004","42.7701","-83.5329","5.64629","0.122968068121","0.022336774404","2.498221","0.200953","6.231237511439e-5","1.526925e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90205823","0.47057128","0.83858986","0.95611552","0","0","0.88066187","0.17229946","0.02","4.24029623","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_56n_cout10n_ch28p_r11k_c180p_ft175k","40.061559","14.802836","19838.807689","-5.641773","-3.042065","42.77","-83.6902","5.646223","0.121305611922","0.022775781395","2.498221","0.20095","6.23123750247e-5","1.526949e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88986293","0.47981989","0.83860327","0.95611552","0.03223846","0","0.88059097","0.17229957","0.02","4.26953062","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061772","15.683348","20115.31046","-6.295189","-2.969935","46.6956","-83.5329","6.299329","0.118838065747","0.021594589339","2.498385","0.200911","6.231392791856e-5","1.608736e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87176173","0.45493559","0.8835211","0.95613935","0","0","1.0983962","0.13304353","0.02","4.41779749","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061551","15.682728","19839.071496","-6.294978","-3.041996","46.6956","-83.6902","6.29926","0.117116998926","0.022032171515","2.498385","0.200909","6.231392782707e-5","1.608761e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85913648","0.46415418","0.88353451","0.95613935","0.0321857","0","1.0983259","0.13304363","0.02","4.44651974","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061881","14.577676","20114.925217","-5.5446","-2.970035","44.3431","-83.5329","5.548968","0.121811026027","0.02228346232","2.498331","0.200909","6.231391040526e-5","1.634379e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89357051","0.46944815","0.89760402","0.95613908","0","0","0.8482","0.15656864","0.02","4.24153039","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout6p8n_ch28p_r11k_c180p_ft175k","40.06166","14.577074","19838.683826","-5.544389","-3.042097","44.3431","-83.6903","5.548902","0.120132557743","0.022722336179","2.498331","0.200907","6.231391031052e-5","1.634403e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88125775","0.47869395","0.89761743","0.95613908","0.03226323","0","0.84812977","0.15656873","0.02","4.27066995","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout10n_ch27p_r11k_c180p_ft175k","40.061936","13.956546","20114.734822","-5.121744","-2.970085","41.6413","-83.5329","5.126231","0.12480618861","0.022779384668","2.498219","0.20101","6.231386474987e-5","1.673453e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.91554215","0.4798958","0.91906372","0.95613838","0","0","0.70724783","0.18358739","0.02","4.18147527","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin56n_c12_68n_cout10n_ch28p_r11k_c180p_ft175k","40.061715","13.955971","19838.492081","-5.121533","-3.042146","41.6413","-83.6903","5.126169","0.123168542861","0.023219090807","2.498219","0.201007","6.231386466273e-5","1.673478e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90352886","0.48915914","0.91907713","0.95613838","0.03230158","0","0.70717767","0.18358749","0.02","4.21097024","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061036","18.670497","20116.772653","-8.185284","-2.969556","49.3267","-83.5328","8.188748","0.115034272781","0.020063746988","2.498327","0.200877","6.231073825827e-5","1.32789e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8438582","0.42268516","0.72927954","0.9560904","0","0","1.72842797","0.10673347","0.02","4.80707476","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout4p7n_ch28p_r11k_c180p_ft175k","40.0608","18.66974","19840.55006","-8.18506","-3.041613","49.3266","-83.6901","8.188653","0.113255425967","0.020498317951","2.498327","0.200868","6.231073810419e-5","1.327914e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.83080909","0.43184032","0.72929296","0.9560904","0.03188999","0","1.7283533","0.10673358","0.02","4.83500965","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061144","17.719555","20116.387486","-7.434686","-2.969656","46.9742","-83.5328","7.438324","0.117412683607","0.020750804603","2.498284","0.20081","6.231072108379e-5","1.353532e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86130554","0.43715948","0.74336247","0.95609014","0","0","1.47822877","0.13025848","0.02","4.62640488","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout6p8n_ch28p_r11k_c180p_ft175k","40.060909","17.718827","19840.162431","-7.434463","-3.041714","46.9741","-83.6901","7.438234","0.115670418348","0.021186897604","2.498284","0.200807","6.231072093021e-5","1.353557e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.84852478","0.4463467","0.74337588","0.95609014","0.03196751","0","1.4781542","0.13025859","0.02","4.65471781","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout10n_ch27p_r11k_c180p_ft175k","40.061199","17.203558","20116.197075","-7.011825","-2.969705","44.2723","-83.5328","7.015551","0.119932172561","0.021248971221","2.498197","0.200876","6.23106815256e-5","1.392607e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87978778","0.44765441","0.76482216","0.95608953","0","0","1.33727483","0.15727717","0.02","4.56290589","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_33n_cout10n_ch28p_r11k_c180p_ft175k","40.060964","17.202841","19839.970746","-7.011601","-3.041763","44.2723","-83.6901","7.015461","0.118227041321","0.021685971267","2.498197","0.200874","6.231068137056e-5","1.392631e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86727943","0.45686074","0.76483558","0.95608953","0.03200585","0","1.33720027","0.15727728","0.02","4.59154867","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061602","15.970478","20115.394195","-6.582322","-2.969914","47.8869","-83.5328","6.586442","0.117528695826","0.021322132569","2.49836","0.200912","6.23115300514e-5","1.49884e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.86215657","0.44919571","0.82316571","0.95610255","0","0","1.1941074","0.12113117","0.02","4.42585911","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061375","15.969839","19839.159103","-6.582107","-3.041974","47.8869","-83.6902","6.586368","0.115788171658","0.02175926947","2.49836","0.20091","6.231152994016e-5","1.498864e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.84938859","0.45840492","0.82317912","0.95610255","0.03216818","0","1.19403553","0.12113128","0.02","4.45441017","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout6p8n_ch27p_r11k_c180p_ft175k","40.06171","14.904974","20115.008949","-5.83173","-2.970014","45.5344","-83.5328","5.836075","0.120335733745","0.022011462844","2.498321","0.200852","6.231151381782e-5","1.524482e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88274819","0.46371791","0.83724863","0.9561023","0","0","0.94390993","0.14465623","0.02","4.2483832","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061483","14.904383","19838.771815","-5.831514","-3.042074","45.5344","-83.6902","5.836005","0.118636398215","0.02244991196","2.498321","0.20085","6.231151371293e-5","1.524507e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87028235","0.47295476","0.83726204","0.9561023","0.03224564","0","0.9438381","0.14465634","0.02","4.27734154","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout10n_ch27p_r11k_c180p_ft175k","40.061765","14.311311","20114.818553","-5.408871","-2.970063","42.8325","-83.5328","5.413334","0.123195636438","0.022508687149","2.498216","0.200927","6.231147239446e-5","1.563557e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90372761","0.47419299","0.85870833","0.95610167","0","0","0.8029571","0.17167496","0.02","4.18736265","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_47n_cout10n_ch28p_r11k_c180p_ft175k","40.061539","14.310725","19838.580146","-5.408656","-3.042123","42.8325","-83.6902","5.413268","0.121536294452","0.022947961828","2.498216","0.200925","6.231147229572e-5","1.563581e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89155515","0.48344724","0.85872174","0.95610167","0.03228397","0","0.8028853","0.17167507","0.02","4.21667013","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061785","15.035625","20114.991808","-5.985888","-2.970018","46.9851","-83.5329","5.990232","0.118920015869","0.021801606026","2.498374","0.200919","6.231245053775e-5","1.608736e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87236289","0.45929683","0.8835211","0.95611668","0","0","0.99529603","0.1301495","0.02","4.31674302","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061561","15.035025","19838.753413","-5.985675","-3.042079","46.985","-83.6902","5.990164","0.117200153732","0.022239589654","2.498374","0.200917","6.23124504535e-5","1.608761e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.85974648","0.46852388","0.88353451","0.95611668","0.03224932","0","0.99522503","0.1301496","0.02","4.3455455","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout6p8n_ch27p_r11k_c180p_ft175k","40.061894","13.919467","20114.606679","-5.235298","-2.970118","44.6325","-83.5329","5.239887","0.121915211857","0.022491561064","2.49833","0.200885","6.231243386206e-5","1.634379e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89433478","0.47383219","0.89760402","0.95611642","0","0","0.74509927","0.15367458","0.02","4.14066126","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout6p8n_ch28p_r11k_c180p_ft175k","40.06167","13.918911","19838.365825","-5.235085","-3.042179","44.6325","-83.6902","5.239824","0.120238199189","0.022930790384","2.49833","0.200882","6.231243376832e-5","1.634403e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.8820327","0.48308548","0.89761743","0.95611642","0.03232683","0","0.7450283","0.15367469","0.02","4.16988186","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout10n_ch27p_r11k_c180p_ft175k","40.061949","13.285846","20114.416287","-4.812441","-2.970168","41.9307","-83.5329","4.817162","0.124925095235","0.022988416916","2.49822","0.20097","6.23123904684e-5","1.673453e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.91641442","0.48429951","0.91906372","0.95611576","0","0","0.60414683","0.18069332","0.02","4.08073355","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_56n_cout10n_ch28p_r11k_c180p_ft175k","40.061725","13.285314","19838.174084","-4.812228","-3.042228","41.9307","-83.6902","4.817101","0.123289030148","0.023428443664","2.49822","0.200967","6.231239037061e-5","1.673478e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90441272","0.4935696","0.91907713","0.95611575","0.03236518","0","0.60407593","0.18069343","0.02","4.11030974","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_68n_cout4p7n_ch27p_r11k_c180p_ft175k","40.061939","14.237745","20114.679543","-5.465677","-2.970099","45.8562","-83.5329","5.470207","0.120528973151","0.022244849992","2.498388","0.20092","6.231400078612e-5","1.755265e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.88416574","0.4686347","0.96399495","0.95614046","0","0","0.8218925","0.14143775","0.02","4.2562661","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_68n_cout4p7n_ch28p_r11k_c180p_ft175k","40.061718","14.237179","19838.437883","-5.465467","-3.04216","45.8562","-83.6902","5.470145","0.118832397791","0.022683557458","2.498388","0.200917","6.231400070568e-5","1.75529e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.87172015","0.477877","0.96400836","0.95614046","0.03231242","0","0.82182217","0.14143785","0.02","4.28531841","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_68n_cout6p8n_ch27p_r11k_c180p_ft175k","40.062047","13.066644","20114.294806","-4.715089","-2.970199","43.5037","-83.5329","4.719884","0.123713388506","0.022935311069","2.498331","0.200928","6.231398271473e-5","1.780908e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.90752569","0.48318072","0.97807787","0.95614019","0","0","0.57169627","0.16496285","0.02","4.08158359","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_68n_cout6p8n_ch28p_r11k_c180p_ft175k","40.061826","13.066118","19838.050226","-4.714878","-3.042261","43.5037","-83.6903","4.719826","0.122061081792","0.023375211153","2.498331","0.200925","6.231398262954e-5","1.780932e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.89540484","0.49244814","0.97809129","0.95614019","0.03238995","0","0.57162603","0.16496295","0.02","4.1110634","rejected_score","valid under relaxed hard gates but lower ranked by transparent relaxed PPA score",""
"run_009","low_frequency_rolloff_pressure","Push the existing input, interstage, and output coupling poles upward around the run-8 operating point to test whether stronger low-frequency rolloff can improve assignment alignment without collapsing overall relaxed PPA.","bjt2_autotopo_lfrp_rc125k_re4p05k_rb4p7m_cin68n_c12_68n_cout10n_ch28p_r11k_c180p_ft175k","40.061882","12.393996","19837.858488","-4.292022","-3.04231","40.8018","-83.6903","4.297115","0.125264267787","0.023872855178","2.498217","0.201026","6.231393616533e-5","1.820006e+8","no new passive topology; pressures the three existing high-pass coupling poles around the run-8 operating point","0.91890249","0.50293206","0.99955098","0.95613947","0.0324283","0","0.4306739","0.1919817","0.02","4.05260891","keep_searching","meets relaxed hard gates but does not improve the current autotopo/reference score",""
